Source;Target;Type
'19718';ROK;Undirected
'19718';JHJ;Undirected
'19718';RE;Undirected
'19718';KRH;Undirected
'19718';AWR;Undirected
'19718';RHG;Undirected
'19718';BKI;Undirected
'19718';DO;Undirected
'19718';GADJ;Undirected
'19718';JP;Undirected
'19801';KOTA;Undirected
'19801';ATH;Undirected
'19801';BAZ;Undirected
'19801';CAG;Undirected
'19801';RTA;Undirected
'19801';KHRJ;Undirected
'19801';CBK;Undirected
'19801';BRRG;Undirected
'19801';PFR;Undirected
'19801';SFW;Undirected
'19801';SFY;Undirected
'19801';MKC;Undirected
'19801';DWX;Undirected
'19801';INDB;Undirected
'19802';INDB;Undirected
'19802';DWX;Undirected
'19802';MKC;Undirected
'19802';SFY;Undirected
'19802';SFW;Undirected
'19802';PFR;Undirected
'19802';BRRG;Undirected
'19802';CBK;Undirected
'19802';KHRJ;Undirected
'19802';RTA;Undirected
'19802';CAG;Undirected
'19802';BAZ;Undirected
'19802';ATH;Undirected
'19802';KOTA;Undirected
'19803';KOTA;Undirected
'19803';IDG;Undirected
'19803';SWM;Undirected
'19803';GGC;Undirected
'19803';HAN;Undirected
'19803';BXN;Undirected
'19803';BTE;Undirected
'19803';MTJ;Undirected
'19803';FDB;Undirected
'19803';NDLS;Undirected
'19803';BGZ;Undirected
'19803';ROK;Undirected
'19803';JIND;Undirected
'19803';NRW;Undirected
'19803';TUN;Undirected
'19803';JHL;Undirected
'19803';SAG;Undirected
'19803';DUI;Undirected
'19803';MET;Undirected
'19803';LDH;Undirected
'19803';PHR;Undirected
'19803';PGW;Undirected
'19803';JRC;Undirected
'19803';MEX;Undirected
'19803';PTKC;Undirected
'19803';KTHU;Undirected
'19803';SMBX;Undirected
'19803';JAT;Undirected
'19804';JAT;Undirected
'19804';SMBX;Undirected
'19804';KTHU;Undirected
'19804';PTKC;Undirected
'19804';MEX;Undirected
'19804';JRC;Undirected
'19804';PGW;Undirected
'19804';PHR;Undirected
'19804';LDH;Undirected
'19804';MET;Undirected
'19804';DUI;Undirected
'19804';SAG;Undirected
'19804';JHL;Undirected
'19804';TUN;Undirected
'19804';NRW;Undirected
'19804';JIND;Undirected
'19804';ROK;Undirected
'19804';BGZ;Undirected
'19804';NDLS;Undirected
'19804';FDB;Undirected
'19804';MTJ;Undirected
'19804';BTE;Undirected
'19804';BXN;Undirected
'19804';HAN;Undirected
'19804';GGC;Undirected
'19804';SWM;Undirected
'19804';IDG;Undirected
'19804';KOTA;Undirected
'19805';KOTA;Undirected
'19805';IDG;Undirected
'19805';SWM;Undirected
'19805';GGC;Undirected
'19805';HAN;Undirected
'19805';BXN;Undirected
'19805';BTE;Undirected
'19805';MTJ;Undirected
'19805';FDB;Undirected
'19805';NZM;Undirected
'19805';NDLS;Undirected
'19805';SNP;Undirected
'19805';PNP;Undirected
'19805';KUN;Undirected
'19805';KKDE;Undirected
'19805';UMB;Undirected
'19805';LDH;Undirected
'19805';JRC;Undirected
'19805';PTKC;Undirected
'19805';KTHU;Undirected
'19805';JAT;Undirected
'19805';UHP;Undirected
'19806';UHP;Undirected
'19806';JAT;Undirected
'19806';KTHU;Undirected
'19806';PTKC;Undirected
'19806';JRC;Undirected
'19806';LDH;Undirected
'19806';UMB;Undirected
'19806';KKDE;Undirected
'19806';KUN;Undirected
'19806';PNP;Undirected
'19806';SNP;Undirected
'19806';NDLS;Undirected
'19806';NZM;Undirected
'19806';FDB;Undirected
'19806';MTJ;Undirected
'19806';BTE;Undirected
'19806';BXN;Undirected
'19806';HAN;Undirected
'19806';GGC;Undirected
'19806';SWM;Undirected
'19806';IDG;Undirected
'19806';KOTA;Undirected
'19943';UDZ;Undirected
'19943';KRCD;Undirected
'19943';ZW;Undirected
'19943';JYM;Undirected
'19943';DNRP;Undirected
'19943';HMT;Undirected
'19943';SDGM;Undirected
'19943';ASV;Undirected
'19943';ADI;Undirected
'19944';ADIJ;Undirected
'19944';ASV;Undirected
'19944';SDGM;Undirected
'19944';HMT;Undirected
'19944';DNRP;Undirected
'19944';JYM;Undirected
'19944';ZW;Undirected
'19944';KRCD;Undirected
'19944';UDZ;Undirected
'21028';SUR;Undirected
'21028';MO;Undirected
'21028';MA;Undirected
'21028';KWV;Undirected
'21028';KEM;Undirected
'21028';JEUR;Undirected
'21028';BGVN;Undirected
'21028';DD;Undirected
'21028';ANG;Undirected
'21028';BAP;Undirected
'21028';PB;Undirected
'21028';KPG;Undirected
'21028';YL;Undirected
'21028';MMR;Undirected
'21028';NGN;Undirected
'21028';CSN;Undirected
'21028';PC;Undirected
'21028';JL;Undirected
'21028';BSL;Undirected
'21028';BDWD;Undirected
'21028';BDWD;Undirected
'21028';MKU;Undirected
'21028';NN;Undirected
'21028';JM;Undirected
'21028';SEG;Undirected
'21028';SEG;Undirected
'21028';AK;Undirected
'21028';MZR;Undirected
'21028';MZR;Undirected
'21028';BD;Undirected
'21028';BD;Undirected
'21028';CND;Undirected
'21028';DMN;Undirected
'21028';DMN;Undirected
'21028';PLO;Undirected
'21028';PLO;Undirected
'21028';WR;Undirected
'21028';SEGM;Undirected
'21028';SEGM;Undirected
'21028';TGP;Undirected
'21028';SNI;Undirected
'21028';AJNI;Undirected
'21028';NGP;Undirected
'21028';ITR;Undirected
'21028';KP;Undirected
'21028';KP;Undirected
'21028';BRD;Undirected
'21028';BRD;Undirected
'21028';TMR;Undirected
'21028';TMR;Undirected
'21028';TRO;Undirected
'21028';TRO;Undirected
'21028';G;Undirected
'21068';RBL;Undirected
'21068';GNG;Undirected
'21068';AME;Undirected
'21068';PBH;Undirected
'21068';ALD;Undirected
'21068';MKP;Undirected
'21068';STA;Undirected
'21068';MYR;Undirected
'21068';KTE;Undirected
'21068';JBP;Undirected
'21068';NU;Undirected
'21068';PPI;Undirected
'21068';ET;Undirected
'21068';KNW;Undirected
'21068';BAU;Undirected
'21068';BSL;Undirected
'21068';MMR;Undirected
'21068';NK;Undirected
'21068';IGP;Undirected
'21068';KYN;Undirected
'21068';TNA;Undirected
'21068';LTT;Undirected
'21107';KURJ;Undirected
'21107';MBA;Undirected
'21107';BNDA;Undirected
'21107';KHU;Undirected
'21107';ATE;Undirected
'21107';BTKP;Undirected
'21107';CKTD;Undirected
'21107';MKP;Undirected
'21107';DBR;Undirected
'21107';BRG;Undirected
'21107';SRJ;Undirected
'21107';NYN;Undirected
'21107';ALD;Undirected
'21107';PRG;Undirected
'21107';PFM;Undirected
'21107';PLP;Undirected
'21107';URPR;Undirected
'21107';JNH;Undirected
'21107';SAW;Undirected
'21107';BOY;Undirected
'21107';BSB;Undirected
'21108';BSB;Undirected
'21108';CHH;Undirected
'21108';SWPR;Undirected
'21108';KEH;Undirected
'21108';PRF;Undirected
'21108';BOY;Undirected
'21108';MOF;Undirected
'21108';SAW;Undirected
'21108';SQN;Undirected
'21108';JNH;Undirected
'21108';URPR;Undirected
'21108';PLP;Undirected
'21108';PFM;Undirected
'21108';PRG;Undirected
'21108';ALD;Undirected
'21108';NYN;Undirected
'21108';SRJ;Undirected
'21108';BRG;Undirected
'21108';DBR;Undirected
'21108';MKP;Undirected
'21108';CKTD;Undirected
'21108';BTKP;Undirected
'21108';ATE;Undirected
'21108';KHU;Undirected
'21108';BNDA;Undirected
'21108';MBA;Undirected
'21108';KURJ;Undirected
'21125';INDB;Undirected
'21125';MGG;Undirected
'21125';DWX;Undirected
'21125';NRGR;Undirected
'21125';UJN;Undirected
'21125';MKC;Undirected
'21125';SFY;Undirected
'21125';BRRG;Undirected
'21125';CBK;Undirected
'21125';RTA;Undirected
'21125';GUNA;Undirected
'21125';BDWS;Undirected
'21125';SVPI;Undirected
'21125';GWL;Undirected
'21125';SAC;Undirected
'21125';MLAR;Undirected
'21125';GOA;Undirected
'21125';SONI;Undirected
'21125';BIX;Undirected
'21126';BIX;Undirected
'21126';SONI;Undirected
'21126';GOA;Undirected
'21126';MLAR;Undirected
'21126';SAC;Undirected
'21126';GWL;Undirected
'21126';SVPI;Undirected
'21126';GUNA;Undirected
'21126';RTA;Undirected
'21126';CBK;Undirected
'21126';BRRG;Undirected
'21126';SFY;Undirected
'21126';MKC;Undirected
'21126';UJN;Undirected
'21126';DWX;Undirected
'21126';INDB;Undirected
'22101';LTT;Undirected
'22101';TNA;Undirected
'22101';KYN;Undirected
'22101';KSRA;Undirected
'22101';IGP;Undirected
'22101';DVL;Undirected
'22101';NK;Undirected
'22101';MMR;Undirected
'22102';MMR;Undirected
'22102';NK;Undirected
'22102';DVL;Undirected
'22102';IGP;Undirected
'22102';KSRA;Undirected
'22102';KYN;Undirected
'22102';TNA;Undirected
'22102';LTT;Undirected
'22103';LTT;Undirected
'22103';KYN;Undirected
'22103';NK;Undirected
'22103';JL;Undirected
'22103';BSL;Undirected
'22103';ET;Undirected
'22103';JBP;Undirected
'22103';KTE;Undirected
'22103';STA;Undirected
'22103';MKP;Undirected
'22103';ALD;Undirected
'22103';JNH;Undirected
'22103';ZBD;Undirected
'22103';JNU;Undirected
'22103';SHG;Undirected
'22103';ABP;Undirected
'22103';FD;Undirected
'22104';FD;Undirected
'22104';ABP;Undirected
'22104';SHG;Undirected
'22104';JNU;Undirected
'22104';ZBD;Undirected
'22104';MAY;Undirected
'22104';JNH;Undirected
'22104';ALD;Undirected
'22104';MKP;Undirected
'22104';STA;Undirected
'22104';KTE;Undirected
'22104';JBP;Undirected
'22104';ET;Undirected
'22104';BSL;Undirected
'22104';JL;Undirected
'22104';NK;Undirected
'22104';KYN;Undirected
'22104';LTT;Undirected
'22105';CSTM;Undirected
'22105';DR;Undirected
'22105';TNA;Undirected
'22105';KYN;Undirected
'22105';KJT;Undirected
'22105';LNL;Undirected
'22105';SVJR;Undirected
'22105';PUNE;Undirected
'22106';PUNE;Undirected
'22106';LNL;Undirected
'22106';KJT;Undirected
'22106';KYN;Undirected
'22106';TNA;Undirected
'22106';DR;Undirected
'22106';CSTM;Undirected
'22107';CSTM;Undirected
'22107';DR;Undirected
'22107';KYN;Undirected
'22107';KJT;Undirected
'22107';LNL;Undirected
'22107';PUNE;Undirected
'22107';DD;Undirected
'22107';KWV;Undirected
'22107';BTW;Undirected
'22107';UMD;Undirected
'22107';HGL;Undirected
'22107';LUR;Undirected
'22108';LUR;Undirected
'22108';HGL;Undirected
'22108';UMD;Undirected
'22108';BTW;Undirected
'22108';KWV;Undirected
'22108';DD;Undirected
'22108';PUNE;Undirected
'22108';LNL;Undirected
'22108';KJT;Undirected
'22108';KYN;Undirected
'22108';DR;Undirected
'22108';CSTM;Undirected
'22109';LTT;Undirected
'22109';KYN;Undirected
'22109';NK;Undirected
'22109';BSL;Undirected
'22109';BPL;Undirected
'22109';JHS;Undirected
'22109';GWL;Undirected
'22109';AGC;Undirected
'22109';NZM;Undirected
'22110';NZM;Undirected
'22110';AGC;Undirected
'22110';GWL;Undirected
'22110';JHS;Undirected
'22110';BPL;Undirected
'22110';BSL;Undirected
'22110';NK;Undirected
'22110';KYN;Undirected
'22110';LTT;Undirected
'22111';BSL;Undirected
'22111';BAU;Undirected
'22111';NPNR;Undirected
'22111';KNW;Undirected
'22111';CAER;Undirected
'22111';KKN;Undirected
'22111';HD;Undirected
'22111';BPF;Undirected
'22111';ET;Undirected
'22111';BBTR;Undirected
'22111';GDYA;Undirected
'22111';BZU;Undirected
'22111';AMLA;Undirected
'22111';MTY;Undirected
'22111';PAR;Undirected
'22111';NRKR;Undirected
'22111';KATL;Undirected
'22111';KSWR;Undirected
'22111';NGP;Undirected
'22112';NGP;Undirected
'22112';KSWR;Undirected
'22112';KATL;Undirected
'22112';NRKR;Undirected
'22112';PAR;Undirected
'22112';MTY;Undirected
'22112';AMLA;Undirected
'22112';BZU;Undirected
'22112';GDYA;Undirected
'22112';BBTR;Undirected
'22112';ET;Undirected
'22112';BPF;Undirected
'22112';HD;Undirected
'22112';KKN;Undirected
'22112';CAER;Undirected
'22112';KNW;Undirected
'22112';NPNR;Undirected
'22112';BAU;Undirected
'22112';BSL;Undirected
'22113';LTT;Undirected
'22113';TNA;Undirected
'22113';DIVA;Undirected
'22113';PNVL;Undirected
'22113';ROHA;Undirected
'22113';CHI;Undirected
'22113';RN;Undirected
'22113';SNDD;Undirected
'22113';PERN;Undirected
'22113';MAO;Undirected
'22113';KAWR;Undirected
'22113';BTJL;Undirected
'22113';UD;Undirected
'22113';TOK;Undirected
'22113';MAJN;Undirected
'22113';KGQ;Undirected
'22113';CAN;Undirected
'22113';TLY;Undirected
'22113';CLT;Undirected
'22113';TIR;Undirected
'22113';SRR;Undirected
'22113';TCR;Undirected
'22113';ERN;Undirected
'22113';KTYM;Undirected
'22113';TRVL;Undirected
'22113';CNGR;Undirected
'22113';KYJ;Undirected
'22113';QLN;Undirected
'22113';KCVL;Undirected
'22114';KCVL;Undirected
'22114';QLN;Undirected
'22114';KYJ;Undirected
'22114';CNGR;Undirected
'22114';TRVL;Undirected
'22114';KTYM;Undirected
'22114';ERN;Undirected
'22114';TCR;Undirected
'22114';SRR;Undirected
'22114';TIR;Undirected
'22114';CLT;Undirected
'22114';TLY;Undirected
'22114';CAN;Undirected
'22114';KGQ;Undirected
'22114';MAJN;Undirected
'22114';UD;Undirected
'22114';BTJL;Undirected
'22114';KAWR;Undirected
'22114';MAO;Undirected
'22114';PERN;Undirected
'22114';SNDD;Undirected
'22114';RN;Undirected
'22114';CHI;Undirected
'22114';PNVL;Undirected
'22114';DIVA;Undirected
'22114';TNA;Undirected
'22114';LTT;Undirected
'22115';LTT;Undirected
'22115';TNA;Undirected
'22115';DIVA;Undirected
'22115';PNVL;Undirected
'22115';CHI;Undirected
'22115';RN;Undirected
'22115';KKW;Undirected
'22115';KUDL;Undirected
'22115';KRMI;Undirected
'22116';KRMI;Undirected
'22116';KUDL;Undirected
'22116';KKW;Undirected
'22116';RN;Undirected
'22116';CHI;Undirected
'22116';ROHA;Undirected
'22116';PNVL;Undirected
'22116';DIVA;Undirected
'22116';TNA;Undirected
'22116';LTT;Undirected
'22117';GNT;Undirected
'22117';PGRL;Undirected
'22117';MRGA;Undirected
'22117';NLDA;Undirected
'22117';MJF;Undirected
'22117';KCG;Undirected
'22118';KCG;Undirected
'22118';MJF;Undirected
'22118';NLDA;Undirected
'22118';MRGA;Undirected
'22118';PGRL;Undirected
'22118';GNT;Undirected
'22119';TPTY;Undirected
'22119';RU;Undirected
'22119';RJP;Undirected
'22119';HX;Undirected
'22119';YA;Undirected
'22119';TU;Undirected
'22119';GY;Undirected
'22119';DHNE;Undirected
'22119';KRNT;Undirected
'22119';GWD;Undirected
'22119';MBNR;Undirected
'22119';KCG;Undirected
'22120';KCG;Undirected
'22120';MBNR;Undirected
'22120';GWD;Undirected
'22120';KRNT;Undirected
'22120';DHNE;Undirected
'22120';GY;Undirected
'22120';TU;Undirected
'22120';YA;Undirected
'22120';HX;Undirected
'22120';RJP;Undirected
'22120';RU;Undirected
'22120';TPTY;Undirected
'22131';PUNE;Undirected
'22131';DD;Undirected
'22131';ANG;Undirected
'22131';BAP;Undirected
'22131';KPG;Undirected
'22131';MMR;Undirected
'22131';BSL;Undirected
'22131';KNW;Undirected
'22131';HD;Undirected
'22131';ET;Undirected
'22131';PPI;Undirected
'22131';NU;Undirected
'22131';JBP;Undirected
'22131';KTE;Undirected
'22131';MYR;Undirected
'22131';STA;Undirected
'22131';MKP;Undirected
'22131';ALD;Undirected
'22131';ALY;Undirected
'22131';GYN;Undirected
'22131';MUV;Undirected
'22132';MUV;Undirected
'22132';GYN;Undirected
'22132';ALY;Undirected
'22132';ALD;Undirected
'22132';STA;Undirected
'22132';KTE;Undirected
'22132';JBP;Undirected
'22132';NU;Undirected
'22132';PPI;Undirected
'22132';ET;Undirected
'22132';HD;Undirected
'22132';KNW;Undirected
'22132';BSL;Undirected
'22132';MMR;Undirected
'22132';KPG;Undirected
'22132';BAP;Undirected
'22132';ANG;Undirected
'22132';DD;Undirected
'22132';PUNE;Undirected
'22133';SUR;Undirected
'22133';GR;Undirected
'22133';GR;Undirected
'22133';SDB;Undirected
'22133';WADI;Undirected
'22133';YG;Undirected
'22133';RC;Undirected
'22133';MALM;Undirected
'22133';AD;Undirected
'22133';GTL;Undirected
'22133';ATP;Undirected
'22133';DMM;Undirected
'22133';YNK;Undirected
'22133';YPR;Undirected
'22134';YPR;Undirected
'22134';YNK;Undirected
'22134';DMM;Undirected
'22134';ATP;Undirected
'22134';GTL;Undirected
'22134';AD;Undirected
'22134';MALM;Undirected
'22134';RC;Undirected
'22134';YG;Undirected
'22134';WADI;Undirected
'22134';SDB;Undirected
'22134';GR;Undirected
'22134';SUR;Undirected
'22149';ERS;Undirected
'22149';TCR;Undirected
'22149';SRR;Undirected
'22149';TIR;Undirected
'22149';CLT;Undirected
'22149';TLY;Undirected
'22149';CAN;Undirected
'22149';KGQ;Undirected
'22149';MAJN;Undirected
'22149';TOK;Undirected
'22149';UD;Undirected
'22149';MAO;Undirected
'22149';SWV;Undirected
'22149';KKW;Undirected
'22149';RN;Undirected
'22149';CHI;Undirected
'22149';ROHA;Undirected
'22149';PNVL;Undirected
'22149';PUNE;Undirected
'22150';PUNE;Undirected
'22150';PNVL;Undirected
'22150';ROHA;Undirected
'22150';CHI;Undirected
'22150';RN;Undirected
'22150';KKW;Undirected
'22150';SWV;Undirected
'22150';MAO;Undirected
'22150';UD;Undirected
'22150';TOK;Undirected
'22150';MAJN;Undirected
'22150';KGQ;Undirected
'22150';CAN;Undirected
'22150';TLY;Undirected
'22150';CLT;Undirected
'22150';TIR;Undirected
'22150';SRR;Undirected
'22150';TCR;Undirected
'22150';ERS;Undirected
'22161';BPL;Undirected
'22161';BHS;Undirected
'22161';BAQ;Undirected
'22161';MABA;Undirected
'22161';BINA;Undirected
'22161';KYE;Undirected
'22161';SGO;Undirected
'22161';MKRN;Undirected
'22161';GAJ;Undirected
'22161';PHA;Undirected
'22161';DMO;Undirected
'22162';DMO;Undirected
'22162';PHA;Undirected
'22162';GAJ;Undirected
'22162';MKRN;Undirected
'22162';SGO;Undirected
'22162';KYE;Undirected
'22162';BINA;Undirected
'22162';MABA;Undirected
'22162';BAQ;Undirected
'22162';BHS;Undirected
'22162';BPL;Undirected
'22181';JBP;Undirected
'22181';SHR;Undirected
'22181';KTE;Undirected
'22181';BNU;Undirected
'22181';DMO;Undirected
'22181';PHA;Undirected
'22181';SGO;Undirected
'22181';KYE;Undirected
'22181';MAKR;Undirected
'22181';LAR;Undirected
'22181';JHS;Undirected
'22181';GWL;Undirected
'22181';AGC;Undirected
'22181';MTJ;Undirected
'22181';NZM;Undirected
'22182';NZM;Undirected
'22182';MTJ;Undirected
'22182';AGC;Undirected
'22182';GWL;Undirected
'22182';JHS;Undirected
'22182';LAR;Undirected
'22182';MAKR;Undirected
'22182';KYE;Undirected
'22182';SGO;Undirected
'22182';PHA;Undirected
'22182';DMO;Undirected
'22182';BNU;Undirected
'22182';KTE;Undirected
'22182';SHR;Undirected
'22182';JBP;Undirected
'22183';HBJ;Undirected
'22183';BPL;Undirected
'22183';BIH;Undirected
'22183';SEH;Undirected
'22183';SJP;Undirected
'22183';MKC;Undirected
'22183';DWX;Undirected
'22183';INDB;Undirected
'22184';INDB;Undirected
'22184';DWX;Undirected
'22184';MKC;Undirected
'22184';SJP;Undirected
'22184';SEH;Undirected
'22184';BIH;Undirected
'22184';BPL;Undirected
'22184';HBJ;Undirected
'22185';BPL;Undirected
'22185';BIH;Undirected
'22185';SEH;Undirected
'22185';SJP;Undirected
'22185';UJN;Undirected
'22185';DWX;Undirected
'22185';INDB;Undirected
'22186';INDB;Undirected
'22186';DWX;Undirected
'22186';UJN;Undirected
'22186';SJP;Undirected
'22186';SEH;Undirected
'22186';BIH;Undirected
'22186';BPL;Undirected
'22187';HBJ;Undirected
'22187';HBD;Undirected
'22187';ET;Undirected
'22187';PPI;Undirected
'22187';GAR;Undirected
'22187';KY;Undirected
'22187';NU;Undirected
'22187';SRID;Undirected
'22187';MML;Undirected
'22187';JBP;Undirected
'22188';JBP;Undirected
'22188';MML;Undirected
'22188';SRID;Undirected
'22188';NU;Undirected
'22188';KY;Undirected
'22188';GAR;Undirected
'22188';PPI;Undirected
'22188';ET;Undirected
'22188';HBD;Undirected
'22188';HBJ;Undirected
'22201';SDAH;Undirected
'22201';DDJ;Undirected
'22201';RCD;Undirected
'22201';ADL;Undirected
'22201';KUR;Undirected
'22201';PURI;Undirected
'22202';PURI;Undirected
'22202';KUR;Undirected
'22202';ADL;Undirected
'22202';RCD;Undirected
'22202';DDJ;Undirected
'22202';SDAH;Undirected
'22203';VSKP;Undirected
'22203';RJY;Undirected
'22203';BZA;Undirected
'22203';KMT;Undirected
'22203';WL;Undirected
'22203';SC;Undirected
'22204';SC;Undirected
'22204';WL;Undirected
'22204';KMT;Undirected
'22204';BZA;Undirected
'22204';RJY;Undirected
'22204';VSKP;Undirected
'22205';MAS;Undirected
'22205';SA;Undirected
'22205';KRR;Undirected
'22205';DG;Undirected
'22205';MDU;Undirected
'22206';MDU;Undirected
'22206';DG;Undirected
'22206';SA;Undirected
'22206';MAS;Undirected
'22207';MAS;Undirected
'22207';KPD;Undirected
'22207';JTJ;Undirected
'22207';ED;Undirected
'22207';PTJ;Undirected
'22207';ERS;Undirected
'22207';ALLP;Undirected
'22207';QLN;Undirected
'22207';TVC;Undirected
'22208';TVC;Undirected
'22208';QLN;Undirected
'22208';ALLP;Undirected
'22208';ERS;Undirected
'22208';ED;Undirected
'22208';JTJ;Undirected
'22208';MAS;Undirected
'22209';BCT;Undirected
'22209';NDLS;Undirected
'22210';NDLS;Undirected
'22210';MTJ;Undirected
'22210';KOTA;Undirected
'22210';RTM;Undirected
'22210';BRC;Undirected
'22210';ST;Undirected
'22210';BCT;Undirected
'22213';SHM;Undirected
'22213';SRC;Undirected
'22213';ADL;Undirected
'22213';DKAE;Undirected
'22213';JAJ;Undirected
'22213';PNBE;Undirected
'22214';PNBE;Undirected
'22214';JAJ;Undirected
'22214';DKAE;Undirected
'22214';ADL;Undirected
'22214';SRC;Undirected
'22214';SHM;Undirected
'22308';BKN;Undirected
'22308';DSO;Undirected
'22308';NOK;Undirected
'22308';NGO;Undirected
'22308';MTD;Undirected
'22308';DNA;Undirected
'22308';MKN;Undirected
'22308';KMNC;Undirected
'22308';JP;Undirected
'22308';BTE;Undirected
'22308';AH;Undirected
'22308';AF;Undirected
'22308';ETW;Undirected
'22308';CNB;Undirected
'22308';FTP;Undirected
'22308';ALD;Undirected
'22308';MZP;Undirected
'22308';MGS;Undirected
'22308';BBU;Undirected
'22308';SSM;Undirected
'22308';DOS;Undirected
'22308';AUBR;Undirected
'22308';GAYA;Undirected
'22308';KQR;Undirected
'22308';PNME;Undirected
'22308';DHN;Undirected
'22308';ASN;Undirected
'22308';BWN;Undirected
'22308';HWH;Undirected
'22309';HWH;Undirected
